,Date,Open,High,Low,Close,Adj Close,Volume,Vix Open,Vix High,Vix Low,Vix Close
13,2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,41.28357696533203,160704400,18.739999771118164,20.989999771118164,17.440000534057617,19.459999084472656
14,2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,41.144710540771484,135722000,20.530000686645508,21.610000610351562,19.75,20.600000381469727
15,2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,40.95796203613281,149886400,20.760000228881836,21.040000915527344,16.969999313354492,20.020000457763672
16,2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.30032730102539,123967600,20.56999969482422,20.610000610351562,18.06999969482422,18.719999313354492
17,2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,42.01860427856445,135249600,17.959999084472656,18.799999237060547,16.469999313354492,16.489999771118164
18,2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,42.84939956665039,152648800,16.530000686645508,16.940000534057617,15.800000190734863,15.800000190734863
19,2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,42.710533142089844,155712400,15.829999923706055,18.979999542236328,15.289999961853027,18.59000015258789
20,2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,42.6458854675293,151128400,18.079999923706055,20.440000534057617,15.649999618530273,19.850000381469727
21,2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,41.898895263671875,195208000,19.959999084472656,25.299999237060547,19.56999969482422,22.469999313354492
22,2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,42.188594818115234,153816000,22.469999313354492,26.219999313354492,19.360000610351562,19.59000015258789
23,2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.33463668823242,113605600,21.549999237060547,21.56999969482422,17.940000534057617,18.729999542236328
24,2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.29872131347656,95154000,18.25,19.639999389648438,17.68000030517578,18.360000610351562
25,2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.90607833862305,126814000,20.110000610351562,20.489999771118164,17.520000457763672,17.760000228881836
26,2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.36336898803711,95096400,17.559999465942383,17.68000030517578,14.90999984741211,16.540000915527344
27,2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,43.091209411621094,128740800,16.40999984741211,16.75,13.3100004196167,14.640000343322754
28,2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.507808685302734,128828400,15.279999732971191,16.350000381469727,15.180000305175781,15.779999732971191
29,2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,43.08882141113281,126774000,15.699999809265137,16.979999542236328,15.029999732971191,16.350000381469727
30,2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,42.72249984741211,117473600,16.59000015258789,17.59000015258789,14.9399995803833,17.229999542236328
31,2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.77278137207031,90975200,16.989999771118164,17.40999984741211,15.960000038146973,16.59000015258789
32,2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,42.621952056884766,157618800,16.600000381469727,16.719999313354492,15.229999542236328,15.800000190734863
33,2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.9707145690918,133787200,16.6299991607666,21.8700008392334,16.559999465942383,19.020000457763672
34,2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.95635986328125,78597600,18.3799991607666,19.309999465942383,18.09000015258789,18.200000762939453
35,2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,41.00585174560547,148219600,17.760000228881836,18.3700008392334,16.260000228881836,17.860000610351562
36,2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.42644119262695,165963200,18.1299991607666,23.809999465942383,18.1200008392334,23.34000015258789
37,2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.490299224853516,164115200,24.020000457763672,26.010000228881836,21.6299991607666,24.8700008392334
38,2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.3649787902832,150164800,23.40999984741211,24.540000915527344,20.709999084472656,21.030000686645508
39,2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40.30434036254883,163690400,20.329999923706055,24.059999465942383,19.84000015258789,22.5
40,2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.859012603759766,166674000,22.520000457763672,24.940000534057617,21.709999084472656,22.8700008392334
41,2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,40.17026138305664,153594000,22.8700008392334,23.049999237060547,19.600000381469727,19.969999313354492
42,2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.906898498535156,150347200,21.06999969482422,25.719999313354492,20.440000534057617,23.6200008392334
43,2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.31631088256836,121112000,23.030000686645508,23.3799991607666,20.920000076293945,21.100000381469727
44,2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,41.087249755859375,138422000,21.68000030517578,24.510000228881836,19.860000610351562,20.059999465942383
45,2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.37216567993164,107732800,19.760000228881836,20.209999084472656,18.56999969482422,18.940000534057617
46,2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.313926696777344,140021200,20.329999923706055,23.1200008392334,18.600000381469727,21.489999771118164
47,2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,40.7137565612793,116070800,21.270000457763672,22.020000457763672,20.34000015258789,21.770000457763672
48,2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.47990036010742,113634400,20.510000228881836,21.68000030517578,20.239999771118164,20.469999313354492
49,2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.285972595214844,89726400,20.950000762939453,21.65999984741211,19.639999389648438,20.239999771118164
50,2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,41.6929817199707,91557200,19.829999923706055,19.920000076293945,18.15999984741211,18.489999771118164
51,2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.83424377441406,100497200,18.270000457763672,18.450000762939453,17.260000228881836,17.40999984741211
52,2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,42.095218658447266,86313600,17.59000015258789,17.65999984741211,16.3799991607666,16.559999465942383
53,2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,42.674617767333984,106421600,16.15999984741211,16.270000457763672,14.569999694824219,15.25
54,2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,42.578853607177734,83018000,15.300000190734863,16.899999618530273,14.949999809265137,15.600000381469727
55,2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.37216567993164,139235200,15.550000190734863,16.920000076293945,15.15999984741211,15.960000038146973
56,2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,39.67704772949219,261964400,16.15999984741211,17.5,15.1899995803833,16.8799991607666
57,2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.562137603759766,146062000,17.290000915527344,17.559999465942383,15.789999961853027,16.34000015258789
58,2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,39.0114631652832,134768000,16.15999984741211,19.65999984741211,15.369999885559082,18.020000457763672
59,2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.18144226074219,113528400,18.139999389648438,19.84000015258789,17.75,17.84000015258789
60,2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.31792449951172,111852000,18.06999969482422,18.1200008392334,16.239999771118164,16.239999771118164
61,2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.8630256652832,142623200,16.219999313354492,16.770000457763672,15.25,15.40999984741211
62,2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.56692886352539,169709600,15.3100004196167,16.350000381469727,15.130000114440918,15.930000305175781
63,2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.48630142211914,214277600,16.0,16.81999969482422,15.420000076293945,15.489999771118164
64,2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.2747917175293,266157600,15.479999542236328,15.970000267028809,14.75,15.970000267028809
65,2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.35139465332031,136272800,15.779999732971191,18.65999984741211,15.430000305175781,15.899999618530273
66,2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,44.01299285888672,224805200,15.9399995803833,16.920000076293945,10.90999984741211,14.770000457763672
67,2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.331417083740234,169805600,15.050000190734863,15.270000457763672,14.510000228881836,14.75
68,2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,44.54450607299805,113611200,14.529999732971191,15.5600004196167,14.520000457763672,14.710000038146973
69,2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.858150482177734,92844800,14.539999961853027,14.630000114440918,13.380000114440918,13.420000076293945
70,2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.499794006347656,111957200,13.359999656677246,13.630000114440918,12.920000076293945,13.229999542236328
71,2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.32675552368164,104848800,13.220000267028809,13.4399995803833,12.649999618530273,12.649999618530273
72,2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.22099685668945,83115200,13.09000015258789,13.279999732971191,12.8100004196167,12.930000305175781
73,2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.81000900268555,94780800,13.130000114440918,15.010000228881836,12.5,14.630000114440918
74,2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.22821044921875,76732400,14.380000114440918,14.90999984741211,13.210000038146973,13.420000076293945
75,2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.942203521728516,69176000,13.539999961853027,13.859999656677246,12.649999618530273,13.430000305175781
76,2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,44.77876663208008,73190800,13.180000305175781,13.869999885559082,13.0600004196167,13.420000076293945
77,2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,45.09601974487305,73603200,12.989999771118164,13.59000015258789,12.779999732971191,13.079999923706055
78,2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.98305892944336,60962800,13.029999732971191,13.420000076293945,12.770000457763672,13.220000267028809
79,2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,45.2714729309082,80233600,13.5,14.600000381469727,12.489999771118164,12.579999923706055
80,2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,45.22099685668945,92936000,12.729999542236328,14.239999771118164,12.529999732971191,12.529999732971191
81,2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,45.32434844970703,69844000,12.4399995803833,13.520000457763672,12.289999961853027,13.220000267028809
82,2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,45.16091537475586,90056400,14.390000343322754,18.780000686645508,14.390000343322754,17.020000457763672
83,2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,45.06477737426758,74762000,16.600000381469727,16.639999389648438,14.649999618530273,14.9399995803833
84,2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.91334915161133,109931200,14.930000305175781,16.290000915527344,14.199999809265137,15.430000305175781
85,2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,45.72331619262695,93770000,14.920000076293945,14.930000305175781,13.369999885559082,13.460000038146973
86,2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,46.10547637939453,105064800,13.90999984741211,13.90999984741211,12.6899995803833,12.739999771118164
87,2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,46.46118927001953,86264000,12.90999984741211,13.34000015258789,12.300000190734863,12.399999618530273
88,2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,46.62221145629883,83734400,12.100000381469727,12.5600004196167,11.619999885559082,11.640000343322754
89,2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,46.49723434448242,85388800,11.65999984741211,13.279999732971191,11.220000267028809,12.130000114440918
90,2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,46.07423400878906,106627200,12.539999961853027,13.3100004196167,12.09000015258789,12.180000305175781
91,2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.961265563964844,73234000,12.520000457763672,12.6899995803833,12.140000343322754,12.350000381469727
92,2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,46.213626861572266,67644400,12.289999961853027,12.600000381469727,11.880000114440918,12.34000015258789
93,2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.83388137817383,86553600,12.130000114440918,12.949999809265137,11.979999542236328,12.9399995803833
94,2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.85791778564453,86440400,12.979999542236328,13.069999694824219,11.880000114440918,12.119999885559082
95,2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,45.3868293762207,246876800,12.1899995803833,13.15999984741211,11.930000305175781,11.979999542236328
96,2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,45.3628044128418,73939600,12.789999961853027,13.739999771118164,12.279999732971191,12.3100004196167
97,2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,44.6297492980957,134314000,14.609999656677246,14.680000305175781,13.210000038146973,13.350000381469727
98,2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.824424743652344,82514800,12.899999618530273,13.020000457763672,12.25,12.789999961853027
99,2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,44.574466705322266,102847600,12.539999961853027,15.180000305175781,12.180000305175781,14.640000343322754
100,2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,44.4446907043457,108801600,14.600000381469727,14.600000381469727,13.109999656677246,13.770000457763672
101,2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.78374099731445,126652400,15.069999694824219,19.610000610351562,14.5600004196167,17.329999923706055
102,2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,44.32691192626953,98276800,16.709999084472656,17.540000915527344,15.100000381469727,15.920000076293945
103,2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,44.26203155517578,101141200,16.520000457763672,18.190000534057617,14.760000228881836,17.90999984741211
104,2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,44.584083557128906,69460800,17.540000915527344,18.989999771118164,16.399999618530273,16.850000381469727
105,2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,44.4903450012207,90950800,15.729999542236328,16.510000228881836,14.65999984741211,16.09000015258789
106,2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.98786163330078,70925200,17.700000762939453,18.079999923706055,15.539999961853027,15.600000381469727
107,2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,44.204341888427734,55819200,15.369999885559082,16.450000762939453,14.680000305175781,16.139999389648438
108,2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,44.5600471496582,66416800,15.619999885559082,16.219999313354492,14.470000267028809,14.970000267028809
109,2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,45.17774200439453,69940800,14.989999771118164,15.449999809265137,13.34000015258789,13.369999885559082
110,2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,45.80503463745117,79026400,13.020000457763672,13.220000267028809,12.600000381469727,12.6899995803833
111,2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,45.74976348876953,63756400,12.520000457763672,13.210000038146973,11.930000305175781,12.640000343322754
112,2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,45.15610885620117,75326000,14.050000190734863,14.149999618530273,13.09000015258789,13.630000114440918
113,2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.91318893432617,72164400,13.069999694824219,13.329999923706055,12.420000076293945,12.579999923706055
114,2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.98529052734375,50055600,12.390000343322754,12.970000267028809,11.619999885559082,12.180000305175781
115,2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.88435363769531,60172400,12.770000457763672,12.970000267028809,12.460000038146973,12.829999923706055
116,2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,46.014137268066406,62138000,12.90999984741211,13.180000305175781,11.850000381469727,12.0600004196167
117,2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,45.76176834106445,65573600,11.869999885559082,12.470000267028809,11.4399995803833,12.100000381469727
118,2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,46.11749267578125,81147200,12.199999809265137,13.09000015258789,11.789999961853027,12.869999885559082
119,2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,46.01173400878906,82704800,13.0,13.579999923706055,12.489999771118164,12.859999656677246
120,2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,46.05259704589844,63957600,13.470000267028809,13.550000190734863,12.579999923706055,12.619999885559082
121,2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,46.38666915893555,74791600,12.609999656677246,13.210000038146973,11.65999984741211,12.40999984741211
122,2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,46.8240966796875,66839600,12.369999885559082,12.819999694824219,11.800000190734863,12.289999961853027
123,2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,46.67749786376953,76304000,12.449999809265137,12.529999732971191,11.779999732971191,12.140000343322754
124,2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.90117263793945,96096000,12.170000076293945,14.260000228881836,11.600000381469727,13.029999732971191
125,2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,45.644012451171875,84118000,13.630000114440918,14.460000038146973,12.979999542236328,14.260000228881836
126,2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,45.73533630371094,157492000,13.979999542236328,14.119999885559082,12.8100004196167,12.829999923706055
127,2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,48.42961883544922,271742800,13.09000015258789,13.630000114440918,12.449999809265137,13.149999618530273
128,2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,49.845245361328125,249616000,13.569999694824219,14.529999732971191,12.170000076293945,12.1899995803833
129,2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.98945999145508,133789600,12.430000305175781,12.460000038146973,11.069999694824219,11.640000343322754
130,2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,50.249027252197266,101701600,11.90999984741211,12.149999618530273,11.170000076293945,11.270000457763672
131,2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,49.77794647216797,102349600,11.119999885559082,11.239999771118164,10.520000457763672,10.930000305175781
132,2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,49.81159210205078,90102000,10.930000305175781,11.180000305175781,10.520000457763672,10.850000381469727
133,2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,50.20336151123047,93970400,10.9399995803833,11.3100004196167,10.170000076293945,11.270000457763672
134,2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,50.0538215637207,98444800,12.34000015258789,13.819999694824219,12.300000190734863,13.15999984741211
135,2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,50.377017974853516,103563600,14.5,15.020000457763672,12.949999809265137,14.779999732971191
136,2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,50.58926773071289,82992000,13.930000305175781,14.220000267028809,13.109999656677246,13.3100004196167
137,2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,50.70745086669922,115230400,13.520000457763672,16.860000610351562,13.4399995803833,14.640000343322754
138,2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,51.4503059387207,114001600,14.180000305175781,14.359999656677246,12.819999694824219,13.449999809265137
139,2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,52.47776794433594,141708000,13.180000305175781,13.960000038146973,12.399999618530273,12.640000343322754
140,2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.96644973754883,121150800,12.569999694824219,12.789999961853027,12.260000228881836,12.489999771118164
141,2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,51.86514663696289,104639200,12.470000267028809,12.890000343322754,12.09000015258789,12.859999656677246
142,2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,51.86756134033203,76072400,13.09000015258789,13.289999961853027,11.970000267028809,12.25
143,2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.97369384765625,75532800,12.029999732971191,12.680000305175781,11.649999618530273,12.40999984741211
144,2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,52.135276794433594,73905600,12.130000114440918,12.170000076293945,11.829999923706055,11.989999771118164
145,2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,52.564598083496094,82100400,12.369999885559082,12.479999542236328,12.020000457763672,12.15999984741211
146,2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.98908615112305,91107200,12.010000228881836,12.5,11.869999885559082,12.5
147,2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,53.780189514160156,109019200,12.34000015258789,12.550000190734863,12.09000015258789,12.25
148,2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,54.27462387084961,195175200,12.25,13.949999809265137,12.239999771118164,13.529999732971191
149,2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,54.90171813964844,173360400,13.539999961853027,14.029999732971191,12.819999694824219,12.859999656677246
150,2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,55.07777786254883,109560400,13.130000114440918,14.350000381469727,13.119999885559082,13.15999984741211
151,2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,54.718406677246094,133332000,13.6899995803833,14.300000190734863,13.229999542236328,13.90999984741211
152,2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,53.80912399291992,137160000,14.210000038146973,15.40999984741211,13.720000267028809,14.649999618530273
153,2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,53.3749885559082,150479200,14.720000267028809,15.630000114440918,14.3100004196167,14.880000114440918
154,2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,52.65866470336914,158066000,15.09000015258789,15.199999809265137,13.930000305175781,14.15999984741211
155,2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.990028381347656,142996000,13.960000038146973,14.920000076293945,13.210000038146973,13.220000267028809
156,2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,53.31951904296875,197114800,13.069999694824219,13.859999656677246,12.90999984741211,13.140000343322754
157,2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,54.607460021972656,166825600,12.90999984741211,12.90999984741211,12.300000190734863,12.369999885559082
158,2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.98760986328125,127997200,12.130000114440918,13.149999618530273,11.930000305175781,12.069999694824219
159,2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,52.55012893676758,148780400,12.720000267028809,13.75,12.319999694824219,13.680000305175781
160,2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,52.6369514465332,126286800,13.479999542236328,13.479999542236328,12.5600004196167,12.789999961853027
161,2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,52.66830825805664,108495200,12.609999656677246,12.770000457763672,11.65999984741211,11.75
162,2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,53.06867599487305,106435200,11.819999694824219,11.960000038146973,11.3100004196167,11.800000190734863
163,2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,52.4970703125,384986800,11.760000228881836,12.029999732971191,11.100000381469727,11.680000305175781
164,2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,53.251983642578125,110773600,12.460000038146973,12.920000076293945,12.180000305175781,12.199999809265137
165,2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,53.58964157104492,98217600,12.279999732971191,12.600000381469727,11.800000190734863,12.420000076293945
166,2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,53.16274642944336,95938800,12.210000038146973,13.130000114440918,11.550000190734863,12.890000343322754
